Point ID,H_lower,H_upper,Points_0,Points_1,Points_2,Points_Magnitude,arc_length,b,v1_lower,v1_upper,v2_lower,v2_upper,vtkValidPointMask
796,0.75,1.5,7.96,7.96,0,11.2571,11.2571,0,0.000000000,0.000000000,0.000000000,0.000000000,1
797,0.75,1.5,7.97,7.97,0,11.2713,11.2713,0,0.000000000,0.000000000,0.00000000,0.00000000,1
798,0.75,1.5,7.98,7.98,0,11.2854,11.2854,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
799,0.75,1.5,7.99,7.99,0,11.2996,11.2996,0,0.000000000,0.000000000,0.000000000,0.000000000,1
800,0.75,1.5,8,8,0,11.3137,11.3137,0,0.000000000,0.000000000,0.000000000,0.000000000,1
801,0.75,1.5,8.01,8.01,0,11.3279,11.3279,0,0.000000000,0.000000000,0.000000000,0.000000000,1
802,0.75,1.5,8.02,8.02,0,11.342,11.342,0,0.00000000,0.00000000,0.00000000,0.00000000,1
803,0.75,1.5,8.03,8.03,0,11.3561,11.3561,0,0.000000000,0.000000000,0.000000000,0.000000000,1
804,0.75,1.5,8.04,8.04,0,11.3703,11.3703,0,0.000000000,0.000000000,0.000000000,0.000000000,1
805,0.75,1.5,8.05,8.05,0,11.3844,11.3844,0,0.000000000,0.000000000,0.000000000,0.000000000,1
806,0.75,1.5,8.06,8.06,0,11.3986,11.3986,0,0.000000000,0.000000000,0.000000000,0.000000000,1
807,0.75,1.5,8.07,8.07,0,11.4127,11.4127,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
808,0.75,1.5,8.08,8.08,0,11.4268,11.4268,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
809,0.75,1.5,8.09,8.09,0,11.441,11.441,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
810,0.75,1.5,8.1,8.1,0,11.4551,11.4551,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
811,0.75,1.5,8.11,8.11,0,11.4693,11.4693,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
812,0.75,1.5,8.12,8.12,0,11.4834,11.4834,0,0.000000000,0.000000000,0.000000000,0.000000000,1
813,0.75,1.5,8.13,8.13,0,11.4976,11.4976,0,0.000000000,0.000000000,0.000000000,0.000000000,1
814,0.75,1.5,8.14,8.14,0,11.5117,11.5117,0,0.000000000,0.000000000,0.000000000,0.000000000,1
815,0.75,1.5,8.15,8.15,0,11.5258,11.5258,0,0.000000000,0.000000000,0.000000000,0.000000000,1
816,0.75,1.5,8.16,8.16,0,11.54,11.54,0,0.000000000,0.000000000,0.000000000,0.000000000,1
817,0.75,1.5,8.17,8.17,0,11.5541,11.5541,0,0.00000000,0.00000000,0.000000000,0.000000000,1
818,0.75,1.5,8.18,8.18,0,11.5683,11.5683,0,0.000000000,0.000000000,0.000000000,0.000000000,1
819,0.75,1.5,8.19,8.19,0,11.5824,11.5824,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
820,0.75,1.5,8.2,8.2,0,11.5966,11.5966,0,-0.00000000,-0.00000000,-0.000000000,-0.000000000,1
821,0.75,1.5,8.21,8.21,0,11.6107,11.6107,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
822,0.75,1.5,8.22,8.22,0,11.6248,11.6248,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
823,0.75,1.5,8.23,8.23,0,11.639,11.639,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
824,0.75,1.5,8.24,8.24,0,11.6531,11.6531,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
825,0.75,1.5,8.25,8.25,0,11.6673,11.6673,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
826,0.75,1.5,8.26,8.26,0,11.6814,11.6814,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
827,0.75,1.5,8.27,8.27,0,11.6955,11.6955,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
828,0.75,1.5,8.28,8.28,0,11.7097,11.7097,0,0.000000000,0.000000000,0.000000000,0.000000000,1
829,0.75,1.5,8.29,8.29,0,11.7238,11.7238,0,0.000000000,0.000000000,0.000000000,0.000000000,1
830,0.75,1.5,8.3,8.3,0,11.738,11.738,0,0.000000000,0.000000000,0.0000000,0.0000000,1
831,0.75,1.5,8.31,8.31,0,11.7521,11.7521,0,0.000000000,0.000000000,0.000000000,0.000000000,1
832,0.75,1.5,8.32,8.32,0,11.7663,11.7663,0,0.000000000,0.000000000,0.000000000,0.000000000,1
833,0.75,1.5,8.33,8.33,0,11.7804,11.7804,0,0.000000000,0.000000000,0.000000000,0.000000000,1
834,0.75,1.5,8.34,8.34,0,11.7945,11.7945,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
835,0.75,1.5,8.35,8.35,0,11.8087,11.8087,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
836,0.75,1.5,8.36,8.36,0,11.8228,11.8228,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
837,0.75,1.5,8.37,8.37,0,11.837,11.837,0,-0.000000000,-0.000000000,0.0000000,0.0000000,1
838,0.75,1.5,8.38,8.38,0,11.8511,11.8511,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
839,0.75,1.5,8.39,8.39,0,11.8653,11.8653,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
840,0.75,1.5,8.4,8.4,0,11.8794,11.8794,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
841,0.75,1.5,8.41,8.41,0,11.8935,11.8935,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
842,0.75,1.5,8.42,8.42,0,11.9077,11.9077,0,-0.00000000,-0.00000000,0.000000000,0.000000000,1
843,0.75,1.5,8.43,8.43,0,11.9218,11.9218,0,0.000000000,0.000000000,0.000000000,0.000000000,1
844,0.75,1.5,8.44,8.44,0,11.936,11.936,0,0.000000000,0.000000000,0.000000000,0.000000000,1
845,0.75,1.5,8.45,8.45,0,11.9501,11.9501,0,0.000000000,0.000000000,0.000000000,0.000000000,1
846,0.75,1.5,8.46,8.46,0,11.9642,11.9642,0,0.000000000,0.000000000,0.000000000,0.000000000,1
847,0.75,1.5,8.47,8.47,0,11.9784,11.9784,0,0.000000000,0.000000000,0.000000000,0.000000000,1
848,0.75,1.5,8.48,8.48,0,11.9925,11.9925,0,0.000000000,0.000000000,0.000000000,0.000000000,1
849,0.75,1.5,8.49,8.49,0,12.0067,12.0067,0,0.000000000,0.000000000,0.000000000,0.000000000,1
850,0.75,1.5,8.5,8.5,0,12.0208,12.0208,0,0.000000000,0.000000000,0.000000000,0.000000000,1
851,0.75,1.5,8.51,8.51,0,12.035,12.035,0,0.000000000,0.000000000,0.000000000,0.000000000,1
852,0.75,1.5,8.52,8.52,0,12.0491,12.0491,0,0.000000000,0.000000000,0.0000000,0.0000000,1
853,0.75,1.5,8.53,8.53,0,12.0632,12.0632,0,0.000000000,0.000000000,0.000000000,0.000000000,1
854,0.75,1.5,8.54,8.54,0,12.0774,12.0774,0,0.000000000,0.000000000,0.000000000,0.000000000,1
855,0.75,1.5,8.55,8.55,0,12.0915,12.0915,0,0.00000000,0.00000000,-0.000000000,-0.000000000,1
856,0.75,1.5,8.56,8.56,0,12.1057,12.1057,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
857,0.75,1.5,8.57,8.57,0,12.1198,12.1198,0,-0.000000000,-0.000000000,-0.00000000,-0.00000000,1
858,0.75,1.5,8.58,8.58,0,12.134,12.134,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
859,0.75,1.5,8.59,8.59,0,12.1481,12.1481,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
860,0.75,1.5,8.6,8.6,0,12.1622,12.1622,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
861,0.75,1.5,8.61,8.61,0,12.1764,12.1764,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
862,0.75,1.5,8.62,8.62,0,12.1905,12.1905,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
863,0.75,1.5,8.63,8.63,0,12.2047,12.2047,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
864,0.75,1.5,8.64,8.64,0,12.2188,12.2188,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
865,0.75,1.5,8.65,8.65,0,12.2329,12.2329,0,0.00000000,0.00000000,-0.000000000,-0.000000000,1
866,0.75,1.5,8.66,8.66,0,12.2471,12.2471,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
867,0.75,1.5,8.67,8.67,0,12.2612,12.2612,0,0.000000000,0.000000000,-0.00000000,-0.00000000,1
868,0.75,1.5,8.68,8.68,0,12.2754,12.2754,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
869,0.75,1.5,8.69,8.69,0,12.2895,12.2895,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
870,0.75,1.5,8.7,8.7,0,12.3037,12.3037,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
871,0.75,1.5,8.71,8.71,0,12.3178,12.3178,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
872,0.75,1.5,8.72,8.72,0,12.3319,12.3319,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
873,0.75,1.5,8.73,8.73,0,12.3461,12.3461,0,0.000000000,0.000000000,-0.00000000,-0.00000000,1
874,0.75,1.5,8.74,8.74,0,12.3602,12.3602,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
875,0.75,1.5,8.75,8.75,0,12.3744,12.3744,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
876,0.75,1.5,8.76,8.76,0,12.3885,12.3885,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
877,0.75,1.5,8.77,8.77,0,12.4027,12.4027,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
878,0.75,1.5,8.78,8.78,0,12.4168,12.4168,0,-0.00000000,-0.00000000,-0.000000000,-0.000000000,1
879,0.75,1.5,8.79,8.79,0,12.4309,12.4309,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
880,0.75,1.5,8.8,8.8,0,12.4451,12.4451,0,-0.000000000,-0.000000000,0.00000000,0.00000000,1
881,0.75,1.5,8.81,8.81,0,12.4592,12.4592,0,-0.00000000,-0.00000000,0.000000000,0.000000000,1
882,0.75,1.5,8.82,8.82,0,12.4734,12.4734,0,-0.000000000,-0.000000000,0.00000000,0.00000000,1
883,0.75,1.5,8.83,8.83,0,12.4875,12.4875,0,0.000000000,0.000000000,0.000000000,0.000000000,1
884,0.75,1.5,8.84,8.84,0,12.5016,12.5016,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
885,0.75,1.5,8.85,8.85,0,12.5158,12.5158,0,0.000000000,0.000000000,0.000000000,0.000000000,1
886,0.75,1.5,8.86,8.86,0,12.5299,12.5299,0,0.000000000,0.000000000,0.000000000,0.000000000,1
887,0.75,1.5,8.87,8.87,0,12.5441,12.5441,0,0.000000000,0.000000000,0.000000000,0.000000000,1
888,0.75,1.5,8.88,8.88,0,12.5582,12.5582,0,0.000000000,0.000000000,0.00000000,0.00000000,1
889,0.75,1.5,8.89,8.89,0,12.5724,12.5724,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
890,0.75,1.5,8.9,8.9,0,12.5865,12.5865,0,-0.000000000,-0.000000000,0.00000000,0.00000000,1
891,0.75,1.5,8.91,8.91,0,12.6006,12.6006,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
892,0.75,1.5,8.92,8.92,0,12.6148,12.6148,0,-0.000000000,-0.000000000,0.00000000,0.00000000,1
893,0.75,1.5,8.93,8.93,0,12.6289,12.6289,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
894,0.75,1.5,8.94,8.94,0,12.6431,12.6431,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
895,0.75,1.5,8.95,8.95,0,12.6572,12.6572,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
896,0.75,1.5,8.96,8.96,0,12.6714,12.6714,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
897,0.75,1.5,8.97,8.97,0,12.6855,12.6855,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
898,0.75,1.5,8.98,8.98,0,12.6996,12.6996,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
899,0.75,1.5,8.99,8.99,0,12.7138,12.7138,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
900,0.75,1.5,9,9,0,12.7279,12.7279,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
901,0.75,1.5,9.01,9.01,0,12.7421,12.7421,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
902,0.75,1.5,9.02,9.02,0,12.7562,12.7562,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
903,0.75,1.5,9.03,9.03,0,12.7703,12.7703,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
904,0.75,1.5,9.04,9.04,0,12.7845,12.7845,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
905,0.75,1.5,9.05,9.05,0,12.7986,12.7986,0,0.000000000,0.000000000,0.000000000,0.000000000,1
906,0.75,1.5,9.06,9.06,0,12.8128,12.8128,0,0.000000000,0.000000000,0.000000000,0.000000000,1
907,0.75,1.5,9.07,9.07,0,12.8269,12.8269,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
908,0.75,1.5,9.08,9.08,0,12.8411,12.8411,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
909,0.75,1.5,9.09,9.09,0,12.8552,12.8552,0,-0.00000000,-0.000000000,-0.000000000,-0.000000000,1
910,0.75,1.5,9.1,9.1,0,12.8693,12.8693,0,-0.000000000,-0.00000000,-0.000000000,-0.000000000,1
911,0.75,1.5,9.11,9.11,0,12.8835,12.8835,0,-0.000000000,-0.000000000,-0.00000000,-0.00000000,1
912,0.75,1.5,9.12,9.12,0,12.8976,12.8976,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
913,0.75,1.5,9.13,9.13,0,12.9118,12.9118,0,0.000000000,0.00000000,0.000000000,0.000000000,1
914,0.75,1.5,9.14,9.14,0,12.9259,12.9259,0,0.000000000,0.000000000,0.000000000,0.000000000,1
915,0.75,1.5,9.15,9.15,0,12.9401,12.9401,0,0.000000000,0.000000000,0.00000000,0.00000000,1
916,0.75,1.5,9.16,9.16,0,12.9542,12.9542,0,0.000000000,0.000000000,0.000000000,0.000000000,1
917,0.75,1.5,9.17,9.17,0,12.9683,12.9683,0,0.000000000,0.000000000,0.000000000,0.000000000,1
918,0.75,1.5,9.18,9.18,0,12.9825,12.9825,0,0.000000000,0.000000000,0.000000000,0.000000000,1
919,0.75,1.5,9.19,9.19,0,12.9966,12.9966,0,0.000000000,0.000000000,0.000000000,0.000000000,1
920,0.75,1.5,9.2,9.2,0,13.0108,13.0108,0,0.000000000,0.000000000,0.000000000,0.000000000,1
921,0.75,1.5,9.21,9.21,0,13.0249,13.0249,0,0.000000000,0.000000000,0.000000000,0.000000000,1
922,0.75,1.5,9.22,9.22,0,13.039,13.039,0,0.00000000,0.000000000,0.000000000,0.000000000,1
923,0.75,1.5,9.23,9.23,0,13.0532,13.0532,0,0.000000000,0.000000000,0.00000000,0.00000000,1
924,0.75,1.5,9.24,9.24,0,13.0673,13.0673,0,0.000000000,0.000000000,-0.00000000,-0.00000000,1
925,0.75,1.5,9.25,9.25,0,13.0815,13.0815,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
926,0.75,1.5,9.26,9.26,0,13.0956,13.0956,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
927,0.75,1.5,9.27,9.27,0,13.1098,13.1098,0,-0.000000000,-0.00000000,-0.00000000,-0.00000000,1
928,0.75,1.5,9.28,9.28,0,13.1239,13.1239,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
929,0.75,1.5,9.29,9.29,0,13.138,13.138,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
930,0.75,1.5,9.3,9.3,0,13.1522,13.1522,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
931,0.75,1.5,9.31,9.31,0,13.1663,13.1663,0,-0.000000000,-0.000000000,0.00000000,0.00000000,1
932,0.75,1.5,9.32,9.32,0,13.1805,13.1805,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
933,0.75,1.5,9.33,9.33,0,13.1946,13.1946,0,-0.00000000,0.000000000,0.000000000,0.000000000,1
934,0.75,1.5,9.34,9.34,0,13.2088,13.2088,0,0.0000000,0.000000000,0.000000000,-0.000000000,1
935,0.75,1.5,9.35,9.35,0,13.2229,13.2229,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
936,0.75,1.5,9.36,9.36,0,13.237,13.237,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
937,0.75,1.5,9.37,9.37,0,13.2512,13.2512,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
938,0.75,1.5,9.38,9.38,0,13.2653,13.2653,0,0.000000000,0.000000000,-0.00000000,-0.000000000,1
939,0.75,1.5,9.39,9.39,0,13.2795,13.2795,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
940,0.75,1.5,9.4,9.4,0,13.2936,13.2936,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
941,0.75,1.5,9.41,9.41,0,13.3077,13.3077,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
942,0.75,1.5,9.42,9.42,0,13.3219,13.3219,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
943,0.75,1.5,9.43,9.43,0,13.336,13.336,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
944,0.75,1.5,9.44,9.44,0,13.3502,13.3502,0,-0.000000000,-0.000000000,0.00000000,0.000000000,1
945,0.75,1.5,9.45,9.45,0,13.3643,13.3643,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
946,0.75,1.5,9.46,9.46,0,13.3785,13.3785,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
947,0.75,1.5,9.47,9.47,0,13.3926,13.3926,0,-0.00000000,-0.000000000,0.000000000,0.000000000,1
948,0.75,1.5,9.48,9.48,0,13.4067,13.4067,0,-0.000000000,0.000000000,0.000000000,0.000000000,1
949,0.75,1.5,9.49,9.49,0,13.4209,13.4209,0,0.000000000,0.000000000,0.000000000,0.000000000,1
950,0.75,1.5,9.5,9.5,0,13.435,13.435,0,0.000000000,0.000000000,0.000000000,0.000000000,1
951,0.75,1.5,9.51,9.51,0,13.4492,13.4492,0,0.000000000,0.000000000,0.000000000,0.000000000,1
952,0.75,1.5,9.52,9.52,0,13.4633,13.4633,0,0.000000000,0.000000000,0.000000000,0.000000000,1
953,0.75,1.5,9.53,9.53,0,13.4775,13.4775,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
954,0.75,1.5,9.54,9.54,0,13.4916,13.4916,0,0.000000000,0.000000000,-0.00000000,-0.000000000,1
955,0.75,1.5,9.55,9.55,0,13.5057,13.5057,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
956,0.75,1.5,9.56,9.56,0,13.5199,13.5199,0,0.000000000,-0.000000000,-0.000000000,-0.000000000,1
957,0.75,1.5,9.57,9.57,0,13.534,13.534,0,0.000000000,-0.000000000,-0.000000000,-0.000000000,1
958,0.75,1.5,9.58,9.58,0,13.5482,13.5482,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
959,0.75,1.5,9.59,9.59,0,13.5623,13.5623,0,0.000000000,0.00000000,-0.000000000,-0.000000000,1
960,0.75,1.5,9.6,9.6,0,13.5765,13.5765,0,0.000000000,0.000000000,-0.000000000,-0.000000000,1
961,0.75,1.5,9.61,9.61,0,13.5906,13.5906,0,0.000000000,0.000000000,0.000000000,0.000000000,1
962,0.75,1.5,9.62,9.62,0,13.6047,13.6047,0,0.000000000,0.000000000,0.000000000,0.000000000,1
963,0.75,1.5,9.63,9.63,0,13.6189,13.6189,0,0.000000000,0.000000000,0.000000000,0.00000000,1
964,0.75,1.5,9.64,9.64,0,13.633,13.633,0,0.000000000,0.000000000,0.000000000,0.000000000,1
965,0.75,1.5,9.65,9.65,0,13.6472,13.6472,0,0.000000000,0.00000000,0.000000000,0.000000000,1
966,0.75,1.5,9.66,9.66,0,13.6613,13.6613,0,0.000000000,0.000000000,0.000000000,0.000000000,1
967,0.75,1.5,9.67,9.67,0,13.6754,13.6754,0,0.000000000,0.000000000,0.000000000,0.000000000,1
968,0.75,1.5,9.68,9.68,0,13.6896,13.6896,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
969,0.75,1.5,9.69,9.69,0,13.7037,13.7037,0,-0.000000000,-0.00000000,0.000000000,-0.000000000,1
970,0.75,1.5,9.7,9.7,0,13.7179,13.7179,0,-0.000000000,-0.00000000,-0.000000000,-0.000000000,1
971,0.75,1.5,9.71,9.71,0,13.732,13.732,0,-0.00000000,-0.000000000,-0.000000000,-0.000000000,1
980,0.75,1.5,9.8,9.8,0,13.8593,13.8593,0,-0.000000000,-0.000000000,-0.000000000,-0.000000000,1
984,0.75,1.5,9.84,9.84,0,13.9159,13.9159,0,-0.000000000,-0.00000000,-0.000000000,-0.000000000,1
985,0.75,1.5,9.85,9.85,0,13.93,13.93,0,-0.000000000,0.000000000,-0.000000000,-0.000000000,1
986,0.75,1.5,9.86,9.86,0,13.9441,13.9441,0,-0.000000000,0.00000000,0.000000000,-0.000000000,1
987,0.75,1.5,9.87,9.87,0,13.9583,13.9583,0,-0.000000000,0.000000000,0.000000000,0.00000000,1
988,0.75,1.5,9.88,9.88,0,13.9724,13.9724,0,-0.000000000,0.000000000,0.000000000,0.000000000,1
989,0.75,1.5,9.89,9.89,0,13.9866,13.9866,0,-0.000000000,0.000000000,0.000000000,0.000000000,1
990,0.75,1.5,9.9,9.9,0,14.0007,14.0007,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
991,0.75,1.5,9.91,9.91,0,14.0149,14.0149,0,-0.000000000,-0.000000000,0.000000000,0.000000000,1
992,0.75,1.5,9.92,9.92,0,14.029,14.029,0,-0.000000000,-0.000000000,0.00000000,0.000000000,1
993,0.75,1.5,9.93,9.93,0,14.0431,14.0431,0,-0.000000000,-0.00000000,0.000000000,0.00000,1
994,0.75,1.5,9.94,9.94,0,14.0573,14.0573,0,-0.000000000,-0.00000000,0.00000000,0.000000000,1
995,0.75,1.5,9.95,9.95,0,14.0714,14.0714,0,0.000000000,-0.000000000,0.000000000,0.000000000,1
996,0.75,1.5,9.96,9.96,0,14.0856,14.0856,0,0.000000000,0.000000000,0.000000000,0.000000000,1
997,0.75,1.5,9.97,9.97,0,14.0997,14.0997,0,0.000000000,0.000000000,0.000000000,0.000000000,1
998,0.75,1.5,9.98,9.98,0,14.1139,14.1139,0,0.000000000,0.0000000,0.000000000,0.000000000,1
999,0.75,1.5,9.99,9.99,0,14.128,14.128,0,0.000000000,0.000000000,0.00000000,0.000000000,1
1000,0.75,1.5,10,10,0,14.1421,14.1421,0,0.000000000,0.000000000,0.000000000,0.000000000,1
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
